"site","zone","Row.names","Name","Image.ID","Image.name","Annotation.status","Points","tile","meta","com_treat","meta_treat","time_point","period","Date","MDS1","MDS2","nutrient_treat","herb_treat","nutrient_treat_sp","herb_treat_sp","site_treatment"
2,"A","786","t2_372_ss.jpg",3504770,"T2_372_SS.jpg","Confirmed",100,372,13,"S","mix","T2",NA,"7/17/23",0.368781210184418,-0.0148249676667171,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","629","pc061463.jpg",3952317,"PC061463.jpg","Confirmed",100,175,4,"C","complex","T4",NA,"12/6/24",-0.352391820563076,-0.276266260508353,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","642","pc061495.jpg",3952330,"PC061495.jpg","Confirmed",100,372,13,"S","mix","T4",NA,"12/6/24",0.178338019827238,-0.0976665312517123,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","90","p2152726.jpg",4027713,"P2152726.jpg","Confirmed",100,372,13,"S","mix","T5",NA,"2/15/24",0.31701275494805,-0.0195330083710713,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","79","p2152701.jpg",4027702,"P2152701.jpg","Confirmed",100,160,7,"C","complex","T5",NA,"2/15/24",0.22322307615976,0.384434994035181,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","790","t2_378_ss.jpg",3504773,"T2_378_SS.jpg","Confirmed",100,378,2,"S","simple","T2",NA,"7/17/23",0.53346388951421,0.0116794102772004,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","754","t2_242_ss.jpg",3504740,"T2_242_SS.jpg","Confirmed",100,242,15,"C","complex","T2",NA,"7/17/23",-0.0551217655760108,0.077330287070659,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","708","t2_166_ss.jpg",3504698,"T2_166_SS.jpg","Confirmed",100,166,1,"C","complex","T2",NA,"7/17/23",-0.271936532934631,0.269465059179592,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","756","t2_244_ss.jpg",3504741,"T2_244_SS.jpg","Confirmed",100,244,15,"C","complex","T2",NA,"7/17/23",-0.150920266700827,0.0202918446335595,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","96","p2152744.jpg",4027721,"P2152744.jpg","Confirmed",100,255,10,"C","complex","T5",NA,"2/15/24",-0.0322606870312413,-0.434268109153032,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","322","p9130911.jpg",3694865,"P9130911.jpg","Confirmed",100,166,1,"C","complex","T3",NA,"9/13/23",-0.201198459299025,0.076348723588971,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","639","pc061487.jpg",3952327,"PC061487.jpg","Confirmed",100,322,5,"S","simple","T4",NA,"12/6/24",0.428807588321972,0.173244393613795,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","81","p2152705.jpg",4027704,"P2152705.jpg","Confirmed",100,322,5,"S","simple","T5",NA,"2/15/24",0.503991363697774,-0.0791098792802247,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","87","p2152720.jpg",4027710,"P2152720.jpg","Confirmed",100,482,8,"S","simple","T5",NA,"2/15/24",0.449340392194276,-0.00758274906017793,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","641","pc061492.jpg",3952329,"PC061492.jpg","Confirmed",100,378,2,"S","simple","T4",NA,"12/6/24",0.368333465768062,0.0335936809865154,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","762","t2_251_ss.jpg",3504744,"T2_251_SS.jpg","Confirmed",100,251,7,"C","complex","T2",NA,"7/17/23",0.00291359984446902,-0.0585912824846855,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","630","pc061467.jpg",3952318,"PC061467.jpg","Confirmed",100,166,1,"C","complex","T4",NA,"12/6/24",0.0728076836591889,-0.626588850211104,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","655","pc061527.jpg",3952343,"PC061527.jpg","Confirmed",100,112,10,"C","complex","T4",NA,"12/6/24",-0.202682991781637,-0.418246367117894,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","765","t2_255_ss.jpg",3504748,"T2_255_SS.jpg","Confirmed",100,255,10,"C","complex","T2",NA,"7/17/23",0.0576998875350538,-0.0317226676142176,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","84","p2152715.jpg",4027707,"P2152715.jpg","Confirmed",100,406,3,"S","mix","T5",NA,"2/15/24",0.518700079165238,-0.0457541614738675,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","647","pc061505.jpg",3952335,"PC061505.jpg","Confirmed",100,504,14,"S","simple","T4",NA,"12/6/24",0.213338155625598,-0.0947421872371976,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","89","p2152723.jpg",4027712,"P2152723.jpg","Confirmed",100,504,14,"S","simple","T5",NA,"2/15/24",0.340425442361479,-0.114806657058733,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","333","p9130942.jpg",3694878,"P9130942.jpg","Confirmed",100,112,10,"C","complex","T3",NA,"9/13/23",-0.212050949274398,0.250422148924452,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","334","p9130943.jpg",3694879,"P9130943.jpg","Confirmed",100,255,10,"C","complex","T3",NA,"9/13/23",-0.376473487267715,-0.0265504211244093,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","76","p2152696.jpg",4027699,"P2152696.jpg","Confirmed",100,439,6,"S","mix","T5",NA,"2/15/24",0.39992554965068,-0.215169881288834,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","688","t2_132_ss.jpg",3504683,"T2_132_SS.jpg","Confirmed",100,132,4,"C","complex","T2",NA,"7/17/23",-0.245563807042445,0.237204970674208,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","337","p9130950.jpg",3694882,"P9130950.jpg","Confirmed",100,403,14,"S","simple","T3",NA,"9/13/23",0.225776989384912,0.288135481434744,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","652","pc061519.jpg",3952340,"PC061519.jpg","Confirmed",100,321,12,"S","mix","T4",NA,"12/6/24",0.48974539778385,-0.0732723042679599,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","338","p9130952.jpg",3694883,"P9130952.jpg","Confirmed",100,504,14,"S","simple","T3",NA,"9/13/23",0.483092826334738,0.0738379354710493,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","86","p2152719.jpg",4027709,"P2152719.jpg","Confirmed",100,457,8,"S","simple","T5",NA,"2/15/24",0.58799584590995,-0.156041995993399,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","631","pc061468.jpg",3952319,"PC061468.jpg","Confirmed",100,226,1,"C","complex","T4",NA,"12/6/24",-0.230441080576371,-0.209281314637311,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","778","t2_321_ss.jpg",3504763,"T2_321_SS.jpg","Confirmed",100,321,12,"S","mix","T2",NA,"7/17/23",0.357813752335608,0.0596723903641862,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","779","t2_322_ss.jpg",3504764,"T2_322_SS.jpg","Confirmed",100,322,5,"S","simple","T2",NA,"7/17/23",0.44297766971825,0.0197854730282824,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","92","p2152730.jpg",4027715,"P2152730.jpg","Confirmed",100,549,9,"S","mix","T5",NA,"2/15/24",0.47511285104017,-0.112397253148373,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","646","pc061504.jpg",3952334,"PC061504.jpg","Confirmed",100,403,14,"S","simple","T4",NA,"12/6/24",0.369933679754483,0.0224343072727664,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","636","pc061482.jpg",3952324,"PC061482.jpg","Confirmed",100,251,7,"C","complex","T4",NA,"12/6/24",-0.0235865385686287,-0.0676988404704193,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","637","pc061483.jpg",3952325,"PC061483.jpg","Confirmed",100,160,7,"C","complex","T4",NA,"12/6/24",-0.0479450370324004,-0.426834004522147,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","638","pc061486.jpg",3952326,"PC061486.jpg","Confirmed",100,552,5,"S","simple","T4",NA,"12/6/24",0.508707150565597,-0.253281953247013,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","892","t2_549_ss.jpg",3504858,"T2_549_SS.jpg","Confirmed",100,549,9,"S","mix","T2",NA,"7/17/23",0.454329688350874,-0.00815951064138053,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","313","p9130890.jpg",3694856,"P9130890.jpg","Confirmed",100,268,3,"C","mix","T3",NA,"9/13/23",-0.0468560308824989,0.0836482401126021,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","99","p2152752.jpg",4027724,"P2152752.jpg","Confirmed",100,321,12,"S","mix","T5",NA,"2/15/24",0.50627830337684,-0.112681220089673,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","895","t2_552_ss.jpg",3504861,"T2_552_SS.jpg","Confirmed",100,552,5,"S","simple","T2",NA,"7/17/23",0.455693514927535,-0.0251855841239663,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","330","p9130930.jpg",3694873,"P9130930.jpg","Confirmed",100,510,11,"S","simple","T3",NA,"9/13/23",0.391216364531123,-0.0921315553787695,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","751","t2_237_ss.jpg",3504737,"T2_237_SS.jpg","Confirmed",100,237,6,"C","mix","T2",NA,"7/17/23",-0.309678625784867,0.324755200970734,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","340","p9130957.jpg",3694885,"P9130957.jpg","Confirmed",100,160,7,"C","complex","T3",NA,"9/13/23",-0.191542476200691,-0.0163455673374538,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","644","pc061499.jpg",3952332,"PC061499.jpg","Confirmed",100,482,8,"S","simple","T4",NA,"12/6/24",0.178193333267725,-0.0898281951400918,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","649","pc061509.jpg",3952337,"PC061509.jpg","Confirmed",100,549,9,"S","mix","T4",NA,"12/6/24",0.282831877619834,-0.072531512993386,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","634","pc061477.jpg",3952322,"PC061477.jpg","Confirmed",100,439,6,"S","mix","T4",NA,"12/6/24",0.203735013658076,-0.0166191599253227,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","94","p2152739.jpg",4027719,"P2152739.jpg","Confirmed",100,242,15,"C","complex","T5",NA,"2/15/24",-0.0453465003814803,-0.392514590677138,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","866","t2_504_ss.jpg",3504830,"T2_504_SS.jpg","Confirmed",100,504,14,"S","simple","T2",NA,"7/17/23",0.452250465481581,0.101671043712796,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","773","t2_268_ss.jpg",3504756,"T2_268_SS.jpg","Confirmed",100,268,3,"C","mix","T2",NA,"7/17/23",-0.0640322761683221,-0.068108903401738,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","97","p2152745.jpg",4027722,"P2152745.jpg","Confirmed",100,112,10,"C","complex","T5",NA,"2/15/24",-0.167419561759912,-0.272144498519404,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","869","t2_510_ss.jpg",3504834,"T2_510_SS.jpg","Confirmed",100,510,11,"S","simple","T2",NA,"7/17/23",0.259163501811825,0.0802788366978919,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","336","p9130947.jpg",3694881,"P9130947.jpg","Confirmed",100,549,9,"S","mix","T3",NA,"9/13/23",0.366899784451707,-0.0332088096590521,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","85","p2152716.jpg",4027708,"P2152716.jpg","Confirmed",100,268,3,"C","mix","T5",NA,"2/15/24",-0.0254502075169457,-0.0106255834437035,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","632","pc061472.jpg",3952320,"PC061472.jpg","Confirmed",100,406,3,"S","mix","T4",NA,"12/6/24",0.218052934765311,-0.0836911086187543,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","339","p9130956.jpg",3694884,"P9130956.jpg","Confirmed",100,251,7,"C","complex","T3",NA,"9/13/23",-0.202711505213732,-0.081235487578931,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","743","t2_226_ss.jpg",3504732,"T2_226_SS.jpg","Confirmed",100,226,1,"C","complex","T2",NA,"7/17/23",-0.207244318790661,0.200407238231466,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","635","pc061478.jpg",3952323,"PC061478.jpg","Confirmed",100,237,6,"C","mix","T4",NA,"12/6/24",-0.749565738769552,-0.253863471557476,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","77","p2152697.jpg",4027700,"P2152697.jpg","Confirmed",100,237,6,"C","mix","T5",NA,"2/15/24",-0.12157635126069,-0.259401447298219,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","807","t2_406_ss.jpg",3504786,"T2_406_SS.jpg","Confirmed",100,406,3,"S","mix","T2",NA,"7/17/23",0.174902363567645,0.053610657324049,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","335","p9130946.jpg",3694880,"P9130946.jpg","Confirmed",100,174,9,"C","mix","T3",NA,"9/13/23",-0.288874632280081,0.0699706053601037,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","748","t2_234_ss.jpg",3504735,"T2_234_SS.jpg","Confirmed",100,234,13,"C","mix","T2",NA,"7/17/23",-0.229630380212648,0.109124592042904,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","78","p2152700.jpg",4027701,"P2152700.jpg","Confirmed",100,251,7,"C","complex","T5",NA,"2/15/24",0.481371011133106,-0.11013074494471,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","91","p2152727.jpg",4027714,"P2152727.jpg","Confirmed",100,234,13,"C","mix","T5",NA,"2/15/24",-0.145911926270908,-0.138608217638497,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","674","t2_112_ss.jpg",3504672,"T2_112_SS.jpg","Confirmed",100,112,10,"C","complex","T2",NA,"7/17/23",-0.0115297931596499,0.0787738912391292,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","93","p2152731.jpg",4027716,"P2152731.jpg","Confirmed",100,174,9,"C","mix","T5",NA,"2/15/24",-0.0443378643043678,0.0204606052976486,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","98","p2152749.jpg",4027723,"P2152749.jpg","Confirmed",100,510,11,"S","simple","T5",NA,"2/15/24",0.205552866882021,-0.272509752444281,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","854","t2_482_ss.jpg",3504822,"T2_482_SS.jpg","Confirmed",100,482,8,"S","simple","T2",NA,"7/17/23",0.334044438491605,0.0686160456706204,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","777","t2_320_ss.jpg",3504762,"T2_320_SS.jpg","Confirmed",100,320,2,"S","simple","T2",NA,"7/17/23",0.463638850020299,-0.005665807485778,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","88","p2152722.jpg",4027711,"P2152722.jpg","Confirmed",100,403,14,"S","simple","T5",NA,"2/15/24",0.642527066006764,-0.266881227809935,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","633","pc061473.jpg",3952321,"PC061473.jpg","Confirmed",100,268,3,"C","mix","T4",NA,"12/6/24",-0.258864475124145,-0.0736321539432537,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"A","95","p2152740.jpg",4027720,"P2152740.jpg","Confirmed",100,244,15,"C","complex","T5",NA,"2/15/24",0.0234438948422245,-0.0680624325053488,"low","high","low nutrients","high herbivore","LN_HH_2"
2,"C","116","p2152854.jpg",4027772,"P2152854.jpg","Confirmed",100,493,13,"S","simple","T5",NA,"2/15/24",-0.187162712136119,0.102971491151273,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","461","pc050720.jpg",3948711,"PC050720.jpg","Confirmed",100,528,5,"S","simple","T4",NA,"12/4/24",0.314787214060613,0.0714057158320087,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","353","p9140987.jpg",3694898,"P9140987.jpg","Confirmed",100,429,14,"S","mix","T3",NA,"9/14/23",0.101444486298155,0.290956939156168,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","123","p2152867.jpg",4027779,"P2152867.jpg","Confirmed",100,445,7,"S","simple","T5",NA,"2/15/24",-0.183867841760942,0.0325728601856231,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","357","p9140995.jpg",3694902,"P9140995.jpg","Confirmed",100,434,13,"S","simple","T3",NA,"9/14/23",0.324252428976666,0.360726292460106,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","112","p2152846.jpg",4027768,"P2152846.jpg","Confirmed",100,429,14,"S","mix","T5",NA,"2/15/24",0.00636618486502424,0.144281372390277,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","113","p2152847.jpg",4027769,"P2152847.jpg","Confirmed",100,257,14,"C","mix","T5",NA,"2/15/24",-0.138082027486931,-0.0638828167846984,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","352","p9140983.jpg",3694897,"P9140983.jpg","Confirmed",100,168,1,"C","complex","T3",NA,"9/14/23",-0.435859333523307,0.120810777181735,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","361","p9141004.jpg",3694906,"P9141004.jpg","Confirmed",100,183,6,"C","mix","T3",NA,"9/14/23",-0.22762011335415,0.0968378717073978,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","128","p2152882.jpg",4027786,"P2152882.jpg","Confirmed",100,435,8,"S","mix","T5",NA,"2/15/24",-0.158598137826712,0.258100554248981,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","371","p9141027.jpg",3694918,"P9141027.jpg","Confirmed",100,475,2,"S","simple","T3",NA,"9/14/23",0.0662203494520476,0.19528314458639,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","102","p2152824.jpg",4027758,"P2152824.jpg","Confirmed",100,177,4,"C","complex","T5",NA,"2/15/24",-0.347266410055679,-0.045475387320738,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","727","t2_197_ss.jpg",3504719,"T2_197_SS.jpg","Confirmed",100,197,3,"C","mix","T2",NA,"7/17/23",-0.42203441416495,0.699858763464844,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","728","t2_198_ss.jpg",3504720,"T2_198_SS.jpg","Confirmed",100,198,12,"C","complex","T2",NA,"7/17/23",-0.27495841729969,0.606602654154163,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","729","t2_199_ss.jpg",3504721,"T2_199_SS.jpg","Confirmed",100,199,11,"C","mix","T2",NA,"7/17/23",-0.0864021955788049,0.351864240859829,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","107","p2152834.jpg",4027763,"P2152834.jpg","Confirmed",100,269,12,"C","complex","T5",NA,"2/15/24",-0.762112698076921,-0.195599474976487,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","767","t2_257_ss.jpg",3504749,"T2_257_SS.jpg","Confirmed",100,257,14,"C","mix","T2",NA,"7/17/23",-0.00925614070039155,0.44992027691509,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","101","p2152821.jpg",4027757,"P2152821.jpg","Confirmed",100,197,3,"C","mix","T5",NA,"2/15/24",-1.24695086207588,-0.701962230907011,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","355","p9140991.jpg",3694900,"P9140991.jpg","Confirmed",100,210,15,"C","complex","T3",NA,"9/14/23",-0.194713671109256,0.357332498976639,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","718","t2_183_ss.jpg",3504710,"T2_183_SS.jpg","Confirmed",100,183,6,"C","mix","T2",NA,"7/17/23",-0.0412035445662534,0.679374481405046,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","443","pc050679.jpg",3943571,"PC050679.jpg","Confirmed",100,434,13,"S","simple","T4",NA,"12/4/24",0.252702672053734,0.201955392047128,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","106","p2152832.jpg",4027762,"P2152832.jpg","Confirmed",100,198,12,"C","complex","T5",NA,"2/15/24",-0.577101504858031,-0.042393771105443,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","433","pc050658.jpg",3943561,"PC050658.jpg","Confirmed",100,177,4,"C","complex","T4",NA,"12/4/24",-0.146437281813722,0.0695959075968968,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","115","p2152851.jpg",4027771,"P2152851.jpg","Confirmed",100,207,15,"C","complex","T5",NA,"2/15/24",-0.650543734053883,-0.0793802404214542,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","435","pc050662.jpg",3943563,"PC050662.jpg","Confirmed",100,433,3,"S","mix","T4",NA,"12/4/24",0.204008668162051,0.382567069200442,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","121","p2152863.jpg",4027777,"P2152863.jpg","Confirmed",100,415,6,"S","mix","T5",NA,"2/15/24",-0.062709126007616,0.0981381809847348,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","449","pc050690.jpg",3943577,"PC050690.jpg","Confirmed",100,425,11,"S","mix","T4",NA,"12/4/24",-0.103258778266962,-0.0147635387789591,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","122","p2152866.jpg",4027778,"P2152866.jpg","Confirmed",100,472,7,"S","simple","T5",NA,"2/15/24",-0.24884933687959,0.0089072948916477,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","111","p2152843.jpg",4027767,"P2152843.jpg","Confirmed",100,337,2,"S","simple","T5",NA,"2/15/24",0.407103958018877,0.225328176763288,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","125","p2152875.jpg",4027783,"P2152875.jpg","Confirmed",100,249,9,"C","complex","T5",NA,"2/15/24",-0.572620735550653,-0.116052200355389,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","114","p2152850.jpg",4027770,"P2152850.jpg","Confirmed",100,210,15,"C","complex","T5",NA,"2/15/24",-0.932657900632153,-0.161136059641263,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","344","p9140965.jpg",3694889,"P9140965.jpg","Confirmed",100,177,4,"C","complex","T3",NA,"9/14/23",-0.0284447955399634,0.101804602958565,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","709","t2_168_ss.jpg",3504699,"T2_168_SS.jpg","Confirmed",100,168,1,"C","complex","T2",NA,"7/17/23",-0.24035891991917,0.539433365571367,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","129","p2152883.jpg",4027787,"P2152883.jpg","Confirmed",100,225,8,"C","mix","T5",NA,"2/15/24",-0.577380322670772,0.0096513603624593,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","118","p2152858.jpg",4027774,"P2152858.jpg","Confirmed",100,425,11,"S","mix","T5",NA,"2/15/24",0.167342091065386,0.349497987590448,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","820","t2_429_ss.jpg",3504795,"T2_429_SS.jpg","Confirmed",100,429,14,"S","mix","T2",NA,"7/17/23",0.0880850877566018,0.340852153533157,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","108","p2152837.jpg",4027764,"P2152837.jpg","Confirmed",100,168,1,"C","complex","T5",NA,"2/15/24",-0.706777463387573,-0.403808765749972,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","350","p9140979.jpg",3694895,"P9140979.jpg","Confirmed",100,198,12,"C","complex","T3",NA,"9/14/23",-0.107152861721822,0.122018477274537,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","822","t2_434_ss.jpg",3504797,"T2_434_SS.jpg","Confirmed",100,434,13,"S","simple","T2",NA,"7/17/23",0.627067484396541,0.276002737090812,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","351","p9140982.jpg",3694896,"P9140982.jpg","Confirmed",100,142,1,"C","complex","T3",NA,"9/14/23",-0.173729712516599,0.202426095490397,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","460","pc050717.jpg",3943615,"PC050717.jpg","Confirmed",100,257,14,"C","mix","T4",NA,"12/4/24",-0.241139041940886,-0.109860098327243,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","462","pc050721.jpg",3948713,"PC050721.jpg","Confirmed",100,460,5,"S","simple","T4",NA,"12/4/24",0.18848089918362,0.0419616399950314,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","354","p9140988.jpg",3694899,"P9140988.jpg","Confirmed",100,257,14,"C","mix","T3",NA,"9/14/23",-0.056230009978442,0.358510233033704,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","126","p2152878.jpg",4027784,"P2152878.jpg","Confirmed",100,514,10,"S","simple","T5",NA,"2/15/24",-0.893502548956831,-0.111342401181233,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","356","p9140992.jpg",3694901,"P9140992.jpg","Confirmed",100,207,15,"C","complex","T3",NA,"9/14/23",-0.134201242647858,0.101070007286588,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","441","pc050675.jpg",3943569,"PC050675.jpg","Confirmed",100,337,2,"S","simple","T4",NA,"12/4/24",0.445471084359843,0.308729694287816,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","103","p2152825.jpg",4027759,"P2152825.jpg","Confirmed",100,204,4,"C","complex","T5",NA,"2/15/24",-0.537881501849406,-0.436847682081414,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","347","p9140973.jpg",3694892,"P9140973.jpg","Confirmed",100,528,5,"S","simple","T3",NA,"9/14/23",0.160862848969185,0.186269943343746,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","105","p2152829.jpg",4027761,"P2152829.jpg","Confirmed",100,460,5,"S","simple","T5",NA,"2/15/24",-0.498191892495405,-0.190898800246743,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","459","pc050716.jpg",3943613,"PC050716.jpg","Confirmed",100,429,14,"S","mix","T4",NA,"12/4/24",-0.14535675077659,0.0182980105549729,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","434","pc050659.jpg",3943562,"PC050659.jpg","Confirmed",100,204,4,"C","complex","T4",NA,"12/4/24",-0.531831774651819,-0.399311227082615,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","362","p9141005.jpg",3694907,"P9141005.jpg","Confirmed",100,415,6,"S","mix","T3",NA,"9/14/23",0.306206717880979,0.116749981094201,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","109","p2152838.jpg",4027765,"P2152838.jpg","Confirmed",100,142,1,"C","complex","T5",NA,"2/15/24",-0.321183075949289,-0.0812303458868725,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","364","p9141008.jpg",3694909,"P9141008.jpg","Confirmed",100,472,7,"S","simple","T3",NA,"9/14/23",0.262730402475399,0.337987888696255,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","110","p2152841.jpg",4027766,"P2152841.jpg","Confirmed",100,475,2,"S","simple","T5",NA,"2/15/24",0.195780836015113,0.422157871775842,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","366","p9141016.jpg",3694913,"P9141016.jpg","Confirmed",100,249,9,"C","complex","T3",NA,"9/14/23",-0.282176851837805,0.147111501990315,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","367","p9141019.jpg",3694914,"P9141019.jpg","Confirmed",100,514,10,"S","simple","T3",NA,"9/14/23",0.196147384187514,0.564367854017601,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","440","pc050672.jpg",3943568,"PC050672.jpg","Confirmed",100,198,12,"C","complex","T4",NA,"12/4/24",-0.276100029561392,-0.0599566317397893,"high","low","high nutrients","low herbivore","HN_LH_2"
