"site","urchin_stat","zone","Row.names","Image.ID","Image.name","Annotation.status","Points","Name","metacom_treatment","tile_number","complex_treatment","meta_treatment","time_point","file","site_treatment","site_code","metacom_site_code","MDS1","MDS2","nutrient_treat","herb_treat","nutrient_treat_sp","herb_treat_sp"
"Jawbone","Cull","Deep","405",4433758,"P8010580.jpg","Confirmed",100,"P8010580.jpg",4,829,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010580.JPG","Cull_Deep","JCD","JCD_4",0.574860277877086,-0.542874349645932,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","7",3983885,"P1081654.jpg","Confirmed",100,"P1081654.jpg",1,830,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Cull_deep/P1081654.JPG","Cull_Deep","JCD","JCD_1",-0.291798555213946,0.64662967260446,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","385",4433735,"P8010514.jpg","Confirmed",100,"P8010514.jpg",12,758,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Jawbone/P8010514.JPG","Cull_Deep","JCD","JCD_12",0.492894251671331,0.0639048307430834,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","454",3792199,"PA180095.jpg","Confirmed",100,"PA180095.jpg",7,85,"complex","complex",1,"PA180095.jpg","Cull_Deep","JCD","JCD_7",-0.374528609646924,0.386529185489493,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","453",3792198,"PA180093.jpg","Confirmed",100,"PA180093.jpg",7,86,"complex","complex",1,"PA180093.jpg","Cull_Deep","JCD","JCD_7",-0.198061268371774,0.347923428586518,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","6",3983879,"P1081651.jpg","Confirmed",100,"P1081651.jpg",3,676,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Cull_deep/P1081651.JPG","Cull_Deep","JCD","JCD_3",-0.0944653972170857,0.67759626910896,"high","low","high nutrients","low herbivore"
"Jawbone","Cull","Deep","5",3983877,"P1081649.jpg","Confirmed",100,"P1081649.jpg",3,687,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Jawbone/Cull_deep/P1081649.JPG","Cull_Deep","JCD","JCD_3",-0.00375509251117332,0.747748248939169,"high","low","high nutrients","low herbivore"
"Mornington","Barren","Deep","378",4433728,"P7310488.jpg","Confirmed",100,"P7310488.jpg",1,667,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310488.JPG","Barren_Deep","MBD","MBD_1",0.136932505648739,0.290626596323227,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","136",4060804,"P3173665.jpg","Confirmed",100,"P3173665.jpg",5,668,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173665.JPG","Barren_Shallow","MBS","MBS_5",0.244999744692799,0.151038841390449,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","142",4060832,"P3173688.jpg","Confirmed",100,"P3173688.jpg",1,667,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173688.JPG","Barren_Shallow","MBS","MBS_1",0.554507312354537,0.313270720535643,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","135",4060803,"P3173664.jpg","Confirmed",100,"P3173664.jpg",5,604,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173664.JPG","Barren_Shallow","MBS","MBS_5",0.753799798844954,0.506227070379101,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","358",4433707,"P7310446.jpg","Confirmed",100,"P7310446.jpg",2,614,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310446.JPG","Barren_Deep","MBD","MBD_2",-0.548437151280075,-0.113336856483277,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","122",4060775,"P3173634.jpg","Confirmed",100,"P3173634.jpg",11,651,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173634.JPG","Barren_Shallow","MBS","MBS_11",0.9157384912646,0.340464520563534,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","301",4229062,"P5270366.jpg","Confirmed",100,"P5270366.jpg",2,614,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270366.JPG","Barren_Shallow","MBS","MBS_2",-0.735802694645744,-0.141704043041471,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","141",4060830,"P3173687.jpg","Confirmed",100,"P3173687.jpg",1,606,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173687.JPG","Barren_Shallow","MBS","MBS_1",0.358963500716246,-0.26374602902047,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","133",4060799,"P3173660.jpg","Confirmed",100,"P3173660.jpg",2,614,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173660.JPG","Barren_Shallow","MBS","MBS_2",-0.492001991948618,-0.138171685662754,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","139",4060827,"P3173673.jpg","Confirmed",100,"P3173673.jpg",3,684,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173673.JPG","Barren_Shallow","MBS","MBS_3",0.365202872027206,0.333944721774329,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","140",4060829,"P3173674.jpg","Confirmed",100,"P3173674.jpg",3,593,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173674.JPG","Barren_Shallow","MBS","MBS_3",1.16378830374642,0.403348255253601,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","121",4060773,"P3173633.jpg","Confirmed",100,"P3173633.jpg",11,361,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173633.JPG","Barren_Shallow","MBS","MBS_11",-0.0116576941681828,-0.130342753382143,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","137",4060807,"P3173669.jpg","Confirmed",100,"P3173669.jpg",14,368,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173669.JPG","Barren_Shallow","MBS","MBS_14",0.152375252502673,0.162335717958395,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","493",3792418,"PA200484.jpg","Confirmed",100,"PA200484.jpg",7,798,"simple","simple",1,"PA200484.jpg","Barren_Shallow","MBS","MBS_7",-0.314406370953023,0.115583632480742,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","375",4433725,"P7310480.jpg","Confirmed",100,"P7310480.jpg",3,593,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310480.JPG","Barren_Deep","MBD","MBD_3",-0.363655172878948,-0.0432594083675608,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","74",3985455,"P1272192.jpg","Confirmed",100,"P1272192.jpg",7,799,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272192.JPG","Barren_Shallow","MBS","MBS_7",-0.107097218173135,-0.131152255416236,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","377",4433727,"P7310486.jpg","Confirmed",100,"P7310486.jpg",1,606,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310486.JPG","Barren_Deep","MBD","MBD_1",0.410308733167056,0.25000347939825,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","291",4229052,"P5270349.jpg","Confirmed",100,"P5270349.jpg",9,721,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270349.JPG","Barren_Shallow","MBS","MBS_9",-0.733124456645266,-0.270276197024353,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","280",4229041,"P5270319.jpg","Confirmed",100,"P5270319.jpg",13,571,"complex","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270319.JPG","Barren_Shallow","MBS","MBS_13",-0.0516510470612431,0.112054988602022,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","353",4433702,"P7310439.jpg","Confirmed",100,"P7310439.jpg",8,803,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310439.JPG","Barren_Deep","MBD","MBD_8",-0.726151844632499,-0.167732228549235,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","138",4060809,"P3173670.jpg","Confirmed",100,"P3173670.jpg",14,625,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173670.JPG","Barren_Shallow","MBS","MBS_14",0.219223825067343,0.256033218991277,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","367",4433716,"P7310466.jpg","Confirmed",100,"P7310466.jpg",10,800,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310466.JPG","Barren_Deep","MBD","MBD_10",-0.301928321742873,-0.0919604798735164,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","368",4433717,"P7310467.jpg","Confirmed",100,"P7310467.jpg",10,801,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310467.JPG","Barren_Deep","MBD","MBD_10",-0.199690630348804,-0.0626591739111029,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","357",4433706,"P7310445.jpg","Confirmed",100,"P7310445.jpg",2,603,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310445.JPG","Barren_Deep","MBD","MBD_2",-0.319126780036647,0.0180224706709038,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","84",3985465,"P1272217.jpg","Confirmed",100,"P1272217.jpg",14,625,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272217.JPG","Barren_Shallow","MBS","MBS_14",-0.0083890861366301,0.222831933852756,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","359",4433708,"P7310449.jpg","Confirmed",100,"P7310449.jpg",4,685,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310449.JPG","Barren_Deep","MBD","MBD_4",-0.644538236955801,-0.22684019415773,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","360",4433709,"P7310451.jpg","Confirmed",100,"P7310451.jpg",4,598,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310451.JPG","Barren_Deep","MBD","MBD_4",-0.4761533050951,-0.10426532306629,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","361",4433710,"P7310453.jpg","Confirmed",100,"P7310453.jpg",14,368,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310453.JPG","Barren_Deep","MBD","MBD_14",-0.346003250359568,-0.0648715204929868,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","362",4433711,"P7310454.jpg","Confirmed",100,"P7310454.jpg",14,625,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310454.JPG","Barren_Deep","MBD","MBD_14",-0.0487434858663293,0.0504140244535242,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","132",4060797,"P3173657.jpg","Confirmed",100,"P3173657.jpg",13,327,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173657.JPG","Barren_Shallow","MBS","MBS_13",-0.76132489972951,-0.323410008096798,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","376",4433726,"P7310481.jpg","Confirmed",100,"P7310481.jpg",3,684,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310481.JPG","Barren_Deep","MBD","MBD_3",-0.376218792643752,-0.0695354494720639,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","302",4229063,"P5270367.jpg","Confirmed",100,"P5270367.jpg",2,603,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270367.JPG","Barren_Shallow","MBS","MBS_2",-0.571895599873428,-0.137026760687271,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","64",3985445,"P1272169.jpg","Confirmed",100,"P1272169.jpg",2,603,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272169.JPG","Barren_Shallow","MBS","MBS_2",0.0385319663606617,0.144288308024233,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","65",3985446,"P1272172.jpg","Confirmed",100,"P1272172.jpg",13,327,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272172.JPG","Barren_Shallow","MBS","MBS_13",-0.00886884550636545,-0.0848185781098966,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","489",3792414,"PA200478.jpg","Confirmed",100,"PA200478.jpg",11,651,"complex","mix",1,"PA200478.jpg","Barren_Shallow","MBS","MBS_11",-0.678397120614794,0.251242770946113,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","124",4060780,"P3173638.jpg","Confirmed",100,"P3173638.jpg",9,721,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173638.JPG","Barren_Shallow","MBS","MBS_9",0.0100577560949108,-0.234526108088551,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","125",4060782,"P3173641.jpg","Confirmed",100,"P3173641.jpg",6,311,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173641.JPG","Barren_Shallow","MBS","MBS_6",0.514987921948015,0.375209897862426,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","82",3985463,"P1272210.jpg","Confirmed",100,"P1272210.jpg",15,613,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272210.JPG","Barren_Shallow","MBS","MBS_15",0.666617273367276,0.217941526137526,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","299",4229060,"P5270363.jpg","Confirmed",100,"P5270363.jpg",4,685,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270363.JPG","Barren_Shallow","MBS","MBS_4",-0.124221533651367,0.072644819966325,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","492",3792417,"PA200482.jpg","Confirmed",100,"PA200482.jpg",6,720,"simple","simple",1,"PA200482.jpg","Barren_Shallow","MBS","MBS_6",-0.390607198406909,0.0406309946360963,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","129",4060790,"P3173653.jpg","Confirmed",100,"P3173653.jpg",8,803,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173653.JPG","Barren_Shallow","MBS","MBS_8",0.158772393141285,0.155202071898476,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","131",4060795,"P3173656.jpg","Confirmed",100,"P3173656.jpg",13,571,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173656.JPG","Barren_Shallow","MBS","MBS_13",-0.562566603364976,-0.163456257744494,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","374",4433723,"P7310478.jpg","Confirmed",100,"P7310478.jpg",7,799,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310478.JPG","Barren_Deep","MBD","MBD_7",0.413307086107461,-0.615874973588474,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","496",3792421,"PA200488.jpg","Confirmed",100,"PA200488.jpg",8,802,"simple","simple",1,"PA200488.jpg","Barren_Shallow","MBS","MBS_8",-0.28966209580678,0.135367027743687,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","279",4229040,"P5270318.jpg","Confirmed",100,"P5270318.jpg",13,327,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270318.JPG","Barren_Shallow","MBS","MBS_13",-0.034207709237242,0.0369501032298941,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","134",4060801,"P3173661.jpg","Confirmed",100,"P3173661.jpg",2,603,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173661.JPG","Barren_Shallow","MBS","MBS_2",-0.335362389716898,-0.0251243945429573,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","499",3792424,"PA200493.jpg","Confirmed",100,"PA200493.jpg",12,623,"complex","mix",1,"PA200493.jpg","Barren_Shallow","MBS","MBS_12",-0.870838471178614,-0.0489292347419351,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","354",4433703,"P7310440.jpg","Confirmed",100,"P7310440.jpg",8,802,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310440.JPG","Barren_Deep","MBD","MBD_8",-0.719622158242717,-0.206473816596922,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","282",4229043,"P5270325.jpg","Confirmed",100,"P5270325.jpg",8,802,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270325.JPG","Barren_Shallow","MBS","MBS_8",0.20146211974865,0.149565470459992,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","356",4433705,"P7310443.jpg","Confirmed",100,"P7310443.jpg",13,571,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310443.JPG","Barren_Deep","MBD","MBD_13",0.0717359632022733,0.111793362709233,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","284",4229045,"P5270332.jpg","Confirmed",100,"P5270332.jpg",7,799,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270332.JPG","Barren_Shallow","MBS","MBS_7",0.371176137946589,0.187575754884199,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","285",4229046,"P5270337.jpg","Confirmed",100,"P5270337.jpg",10,801,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270337.JPG","Barren_Shallow","MBS","MBS_10",0.321506028298205,0.330843192107151,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","286",4229047,"P5270338.jpg","Confirmed",100,"P5270338.jpg",10,800,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270338.JPG","Barren_Shallow","MBS","MBS_10",0.582792579378424,0.233858667287104,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","287",4229048,"P5270343.jpg","Confirmed",100,"P5270343.jpg",5,604,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270343.JPG","Barren_Shallow","MBS","MBS_5",0.432095224909043,0.145998754487345,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","85",3985466,"P1272220.jpg","Confirmed",100,"P1272220.jpg",5,604,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272220.JPG","Barren_Shallow","MBS","MBS_5",0.432622989017015,0.741420502755349,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","495",3792420,"PA200487.jpg","Confirmed",100,"PA200487.jpg",8,803,"simple","simple",1,"PA200487.jpg","Barren_Shallow","MBS","MBS_8",-0.324863447272258,0.0950756868796425,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","363",4433712,"P7310457.jpg","Confirmed",100,"P7310457.jpg",15,400,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310457.JPG","Barren_Deep","MBD","MBD_15",-0.160388549178446,-0.116235640081093,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","88",3985469,"P1272226.jpg","Confirmed",100,"P1272226.jpg",11,651,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272226.JPG","Barren_Shallow","MBS","MBS_11",0.401410098117382,0.0673867633422582,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","364",4433713,"P7310461.jpg","Confirmed",100,"P7310461.jpg",15,613,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310461.JPG","Barren_Deep","MBD","MBD_15",0.0527961030998793,0.0523929786508085,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","365",4433714,"P7310463.jpg","Confirmed",100,"P7310463.jpg",9,719,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310463.JPG","Barren_Deep","MBD","MBD_9",-0.855796922550251,-0.31074381268654,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","366",4433715,"P7310464.jpg","Confirmed",100,"P7310464.jpg",9,721,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310464.JPG","Barren_Deep","MBD","MBD_9",-0.644242494119905,-0.176181820870216,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","294",4229055,"P5270353.jpg","Confirmed",100,"P5270353.jpg",15,613,"complex","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270353.JPG","Barren_Shallow","MBS","MBS_15",0.260924314079365,0.425397375083283,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","295",4229056,"P5270355.jpg","Confirmed",100,"P5270355.jpg",14,368,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270355.JPG","Barren_Shallow","MBS","MBS_14",-0.486551402026678,-0.0850258945944783,"low","high","low nutrients","high herbivore"
